"","gene_index","negative_log_likelihood","mu","k1","k2","t0","phi","sd","alpha","beta","t0_lower","t0_upper","t0_std","k1_lower","k1_upper","k1_std","k2_lower","k2_upper","k2_std","mu_lower","mu_upper","mu_std","Fisher","Transform","Design_para"
"819","SASH3",11914.8046092424,4.28409905583791,4.47043489132466,4.9851415125119,0.00317006719586155,NA,NA,NA,NA,-0.126,0.133,0.0660900372284832,-49361.417,49370.358,25186.6774317578,3.145,6.825,0.938787019664514,3.416,5.152,0.442734696733304,"Non-singular",0,NA
"820","APIP",97133.6494342296,7.01301578963963,8.70920926384683,0.584872394550491,0.380811883129451,NA,NA,NA,NA,0.338,0.424,0.021994605483099,5.038,12.38,1.87303107624039,0.362,0.807,0.11346120188882,6.864,7.162,0.0759134033789869,"Non-singular",1,NA
"821","KCTD14",9793.41454576645,4.32411182911913,39.7129608820319,16.9633105190347,0.760370038256234,NA,NA,NA,NA,0.738,0.783,0.0114408201132513,28.936,50.49,5.49836818382488,9.434,24.492,3.84124528257717,4.06,4.589,0.134932951795706,"Non-singular",0,NA
"822","ALG5",16099.5455009294,3.93950385175881,19.0032057682798,0.78652644538725,0.0065908708895685,NA,NA,NA,NA,-0.367,0.38,0.190488255833157,-12348.273,12386.28,6309.83490114768,0.21,1.363,0.293902376228871,3.413,4.466,0.268759105583166,"Non-singular",0,NA
"823","SPON1",8524.48549768726,5.12301141327142,0.0283261309037375,23.5017920098921,0.921988694183106,NA,NA,NA,NA,0.723,1.121,0.101663986998423,-0.08,0.137,0.0553353628474386,-124.64,171.643,75.5824435207329,4.972,5.274,0.0770588480462256,"Non-singular",1,NA
"824","NGDN",80354.0637768629,6.61487927115662,1.51340201623959,1.37659787542704,0.68332292348706,NA,NA,NA,NA,0.595,0.771,0.0449613350749466,0.933,2.094,0.29615614903348,-0.302,3.055,0.856368794585924,6.432,6.798,0.0934642264129794,"Non-singular",1,NA
"825","PNKD",39749.7986915453,5.92557330166121,0.651249089923137,1.09078840940771,0.680101260488971,NA,NA,NA,NA,0.504,0.856,0.0898110442942419,0.148,1.155,0.256887220907412,-1.057,3.238,1.09564386468856,5.763,6.088,0.0829493343404555,"Non-singular",1,NA
"826","GNA15",10615.7550719273,3.31802609228836,19.2927808605108,4.50960671049166,0.180714419354189,NA,NA,NA,NA,0.12,0.242,0.0311664964152349,-8.914,47.5,14.391445332453,3.406,5.613,0.563154621091642,3.091,3.545,0.115865137393722,"Non-singular",0,NA
"827","DGKA",19187.0847204782,5.89204328812782,0.0513906562255498,5.94538521336514,0.677006044600551,NA,NA,NA,NA,0.601,0.753,0.0389278696982933,-0.163,0.266,0.109338852169556,1.864,10.027,2.08257570904975,5.734,6.05,0.080437806150131,"Non-singular",1,NA
"828","CCNH",15977.1429804109,3.9121031870553,16.6945940431282,1.47300813750577,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"829","CASP6",31729.7036824747,5.75206561813597,0.108029752027213,15.8805221897246,0.889669987553647,NA,NA,NA,NA,0.753,1.026,0.0695747567820422,-0.01,0.226,0.060257761280681,-34.946,66.707,25.9318421917101,5.602,5.902,0.0764514610838658,"Non-singular",1,NA
"830","NMD3",41147.3547792376,5.89072486478966,0.168887105863844,20.2434152031821,0.87463184748486,NA,NA,NA,NA,0.788,0.961,0.0439484306470159,0.046,0.292,0.0626703533669764,-17.082,57.569,19.0435103612085,5.74,6.041,0.0766816466473177,"Non-singular",1,NA
"831","2010107H07RIK",33415.951586972,5.74155626469065,0.210331271289251,16.4737373205022,0.918698474939506,NA,NA,NA,NA,0.713,1.124,0.104912534045582,0.057,0.364,0.0781616272301201,-89.728,122.675,54.1843799605288,5.581,5.903,0.0821252990525072,"Non-singular",1,NA
"832","HDDC2",12223.1367489038,3.38825729322758,0.661544606693834,25.6054450224981,0.25545662902096,NA,NA,NA,NA,0.217,0.294,0.0194782213369336,-5.273,6.596,3.02802946054251,16.895,34.316,4.4443320304631,3.111,3.665,0.141447978566994,"Non-singular",0,NA
"833","TMEM68",17309.7915345901,3.12211237268388,0.0444974699157621,28.1725597271508,0.950909334862467,NA,NA,NA,NA,0.502,1.4,0.22915020871896,-0.123,0.212,0.0852318546843598,-585.969,642.314,313.33736305892,2.975,3.269,0.0751242042554654,"Non-singular",0,NA
"834","HAUS8",73370.1006394764,6.62138191313824,0.611705754987447,15.3797090191134,0.836505364117958,NA,NA,NA,NA,0.781,0.892,0.0283460766445513,0.436,0.787,0.0896224887714673,0.055,30.704,7.81876811629503,6.468,6.775,0.0782989256923203,"Non-singular",1,NA
"835","PLRG1",17454.880334285,2.85985351167384,6.4047010375936,0.00179572265285512,0.335401515455398,NA,NA,NA,NA,0.181,0.489,0.0785938116868345,-3.597,16.407,5.10302633020047,-0.312,0.316,0.160185540070236,2.717,3.003,0.07284379728123,"Non-singular",0,NA
"836","HADH",11376.7878900299,3.40385525095092,28.1618299371301,3.98132391259918,0.188456873625167,NA,NA,NA,NA,0.136,0.241,0.0266451890503553,-4.457,60.781,16.6424177685961,3.124,4.839,0.437405790188497,3.203,3.605,0.102374474930125,"Non-singular",0,NA
"837","NUDT9",94632.8851706017,7.10360064621723,4.83639208324217,9.00900433858704,0.505662772103718,NA,NA,NA,NA,0.483,0.528,0.0114102206849585,3.836,5.837,0.510424793787837,7.538,10.48,0.750497550200864,6.943,7.264,0.081696794028072,"Non-singular",1,NA
"838","LIG1",11353.289105228,3.24627417286728,0.0926712996578776,20.1763062845929,0.290117859557894,NA,NA,NA,NA,0.246,0.334,0.0222616828587636,-4.174,4.36,2.17703728515659,13.155,27.198,3.58227446885335,2.985,3.507,0.133136678157309,"Non-singular",0,NA
"839","H2-DMA",24651.6984330651,3.60563079825776,13.5532506037057,3.2462567575931,0.605658978659284,NA,NA,NA,NA,0.568,0.644,0.0194239651305462,9.655,17.451,1.98878454832092,1.567,4.925,0.856556316853218,3.419,3.792,0.0952636085927531,"Non-singular",1,NA
"840","IFI35",40059.3075353711,6.03720964289352,1.91004886048898,0.546758147135479,0.843738751577627,NA,NA,NA,NA,0.76,0.928,0.042769656838382,1.375,2.445,0.273135495874671,-5.94,7.034,3.30970174128927,5.793,6.282,0.124844166222533,"Non-singular",0,NA
"841","0610037P05RIK",51386.6285108016,5.89894260469845,1.21079952227489,0.0787645138154627,0.448796018333398,NA,NA,NA,NA,0.219,0.678,0.117178990567831,-0.7,3.121,0.974765433549737,-0.214,0.371,0.149232373947482,5.745,6.053,0.0787559276744046,"Non-singular",1,NA
"842","HSCB",11115.929470972,3.07349189779573,1.30140248728524,3.30267575225871,0.273138715826946,NA,NA,NA,NA,0.174,0.372,0.0506241246542338,-4.526,7.129,2.973386505144,2.077,4.528,0.625147194277925,2.855,3.292,0.111264673824811,"Non-singular",0,NA
"843","LRRC25",17285.6844744992,3.89781900775873,6.36757562693656,1.0118054056903,0.0812100841639688,NA,NA,NA,NA,-0.175,0.337,0.130585784685798,-84.105,96.84,46.1593099233055,0.418,1.606,0.30316553224073,3.513,4.282,0.196168881302655,"Non-singular",0,NA
"844","YPEL3",58440.7564579705,6.71726348041157,0.954734878185261,0.245255337042862,0.449464383755462,NA,NA,NA,NA,0.236,0.663,0.10882941662957,-0.515,2.425,0.750079434494768,-0.115,0.606,0.183808041157976,6.575,6.859,0.0723698098852704,"Non-singular",1,NA
"845","MCM3",39506.4672139663,6.53665397625736,0.750719786066774,1.23715353844331,0.697513616679049,NA,NA,NA,NA,0.555,0.84,0.0725168253325727,0.3,1.201,0.229817726834658,-0.93,3.404,1.10560604656232,6.368,6.706,0.0861789757223342,"Non-singular",1,NA
"846","ALKBH6",14094.2043502706,2.89739318123921,0.589082204007986,0.253210049896109,0.36973601595527,NA,NA,NA,NA,-0.347,1.086,0.365625820639993,-3.745,4.923,2.21128162152756,-0.534,1.04,0.401469584713771,2.761,3.034,0.0698222779578957,"Non-singular",0,NA
"847","NDUFAF3",11262.1474499055,3.08340826893142,2.06346987053524,0.905557860124099,0.132962328786876,NA,NA,NA,NA,-0.17,0.436,0.154417891947618,-31.278,35.405,17.0108968816794,0.217,1.594,0.351440650239331,2.792,3.375,0.148748078134569,"Non-singular",0,NA
"848","ITPA",52000.2633694777,6.17776135792903,0.731773296765625,0.819336120606345,0.603857883479228,NA,NA,NA,NA,0.433,0.775,0.0871014567251889,0.082,1.381,0.331460851523318,-0.385,2.023,0.61432227399074,6.027,6.329,0.0769869287661686,"Non-singular",1,NA
"849","MINA",25446.0390294573,3.68307824879072,0.445824234648803,34.39576289927,0.956122125211967,NA,NA,NA,NA,0.68,1.232,0.140678151823766,0.117,0.774,0.16762959950324,-512.431,581.222,278.993029240685,3.479,3.887,0.104009436721531,"Non-singular",0,NA
"850","BPOZ",11653.7749404618,2.38397329767004,7.89163846349034,0.227453604475107,0.30687444147808,NA,NA,NA,NA,0.152,0.461,0.0787635849403117,-6.072,21.855,7.12405891008167,-0.157,0.611,0.195940315894389,2.25,2.518,0.0682014313805326,"Non-singular",0,NA
"851","2410006H16RIK",93890.52792723,5.30447193079628,1.27307280823403,5.24442862615577,0.544463285155008,NA,NA,NA,NA,0.489,0.599,0.028078597003667,0.602,1.944,0.342330588443316,3.336,7.153,0.973673331143858,5.152,5.457,0.0779765452044471,"Non-singular",1,NA
"852","TRIM34",28062.0876308509,4.88826486138435,1.41942559075977,30.9891260715519,0.961649738124473,NA,NA,NA,NA,0.831,1.092,0.0666292473323817,0.93,1.909,0.24971046526579,-308.044,370.022,172.976191955265,4.581,5.195,0.15656436669442,"Non-singular",0,NA
"853","GNPDA1",50073.5170812956,6.29940305166422,2.45601775042503,1.50515415974804,0.621828469319023,NA,NA,NA,NA,0.555,0.689,0.0340657229003372,1.616,3.296,0.42870167373804,0.368,2.643,0.580300909973551,6.127,6.472,0.088066948608611,"Non-singular",1,NA
"854","CDKN2D",36169.6220817326,6.4404792865344,4.18057800432971,0.160928258742977,0.268775849270186,NA,NA,NA,NA,0.141,0.397,0.0652887078367922,-2.519,10.881,3.41840642108124,0.013,0.309,0.0754365614264608,6.297,6.584,0.073065817201955,"Non-singular",1,NA
"855","AB349695",45478.3824676345,6.19313678277712,0.00887182006588838,17.8359168773466,0.824902649868692,NA,NA,NA,NA,0.771,0.879,0.0277050857894859,-0.111,0.128,0.0609175077037775,1.983,33.689,8.08845673690296,6.034,6.352,0.0809540658501499,"Non-singular",1,NA
"856","AK217604",12134.4024338998,2.74142130607085,3.95885345662837,0.56737671720117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"857","TMED3",32447.2720735157,4.49819600093449,0.0776987712136705,2.00100054293471,0.514499957356693,NA,NA,NA,NA,0.357,0.672,0.0804918296436937,-0.526,0.681,0.30798061772569,0.289,3.713,0.873680795946713,4.332,4.664,0.0847896882827001,"Non-singular",0,NA
"858","UXT",17300.3058793492,3.57546099096008,3.86370999017804,0.190870797856057,0.177856333946939,NA,NA,NA,NA,-0.279,0.635,0.233082750841834,-25.413,33.14,14.9371105698736,-0.098,0.479,0.1471663812558,3.422,3.729,0.0781961950156925,"Non-singular",0,NA
"859","MRTO4",12410.7056386362,3.60196250825066,6.3293218470328,11.8529697254705,0.241981492066552,NA,NA,NA,NA,0.199,0.285,0.022096647225548,-2.532,15.191,4.52126083951671,8.626,15.08,1.64662082541027,3.354,3.85,0.126718810081273,"Non-singular",0,NA
"860","ROBLD3",38589.8084600955,4.7127486260259,0.338141299126432,0.817822511238385,0.450805716348229,NA,NA,NA,NA,0.193,0.708,0.131343030596863,-0.77,1.446,0.565437828445174,-0.176,1.812,0.506985201791881,4.555,4.87,0.0804249626759947,"Non-singular",0,NA
"861","ABHD4",90160.2627102836,6.90076238107557,0.510306768151706,2.48394799182836,0.760616454685822,NA,NA,NA,NA,0.636,0.886,0.063813931470634,0.24,0.78,0.137845446902326,-1.763,6.731,2.1667965903089,6.745,7.056,0.0794067923949704,"Non-singular",1,NA
"862","PSMD5",42711.2208272114,5.89212204036568,2.08718458095046,0.12694115160003,0.375882499585863,NA,NA,NA,NA,0.201,0.551,0.0892217410599778,-1.076,5.251,1.61409156398005,-0.1,0.354,0.115667973685178,5.746,6.038,0.0743346428034094,"Non-singular",1,NA
"863","USF1",43981.0952908484,6.70029584509721,0.00138918313858328,99,0.951566486447803,NA,NA,NA,NA,0.883,1.021,0.035192476538973,-0.074,0.076,0.0382359182037651,-243.653,441.653,174.823193279976,6.546,6.855,0.0787102378013302,"Non-singular",1,NA
"864","AIMP2",20190.5728312802,5.82859142132409,0.105836594699418,0.577556055745724,0.985550954865919,NA,NA,NA,NA,-0.4,2.371,0.70708625816577,-0.213,0.424,0.162547777218028,-1199.848,1201.003,612.461835740292,5.48,6.178,0.178018048831615,"Non-singular",1,NA
"865","LTV1",13953.1527856085,2.79928604977458,0.00105748670907124,4.44542421038311,0.779817694260903,NA,NA,NA,NA,0.499,1.061,0.143308649263713,-0.287,0.289,0.14709009823407,-11.157,20.048,7.9606020490136,2.648,2.95,0.0771357410104231,"Non-singular",0,NA
"866","SAE1",16310.6191855853,4.04057624042463,0.214065035530283,2.50239238520321,0.122145312206358,NA,NA,NA,NA,0.008,0.236,0.0581227991551459,-27.169,27.597,13.9710634753659,1.7,3.305,0.409243090594714,3.691,4.391,0.178609810140426,"Non-singular",0,NA
"867","PPP2R2D",20264.3350194632,3.40034359755006,0.0154200927242192,-21.2726967466933,0.938429056218899,NA,NA,NA,NA,0.876,1.001,0.0317150125628161,-0.115,0.146,0.066763013510939,-63.134,20.588,21.3576459929082,3.281,3.52,0.060838874991217,"Non-singular",0,NA
"868","DQ715667",12072.3036897924,2.59143278672371,0.0669025231451967,18.1837017775074,0.929906591769042,NA,NA,NA,NA,0.403,1.457,0.26888939078415,-0.151,0.285,0.11115251100641,-317.861,354.229,171.451444111151,2.45,2.733,0.0723628283864491,"Non-singular",0,NA
"869","TRAPPC6A",39439.894531542,5.82505839707987,0.106189010699557,4.19195492891805,0.74733089973625,NA,NA,NA,NA,0.624,0.871,0.0630311297492797,-0.075,0.288,0.0926874014458885,-1.698,10.082,3.00487158372932,5.672,5.978,0.0782377662201124,"Non-singular",1,NA
"870","SPSB3",30844.3741255905,5.98099948344,0.420709258445581,0.0824000795507391,0.42689421844269,NA,NA,NA,NA,-0.161,1.015,0.300121747237823,-1.429,2.27,0.943759224691504,-0.255,0.42,0.172380220402513,5.84,6.122,0.0718556404055279,"Non-singular",1,NA
"871","NAA38",27093.2800744432,4.39238439928823,69.0839584686418,0.408309470858763,0.0655891675866843,NA,NA,NA,NA,-0.182,0.313,0.12621376767215,-529.241,667.409,305.26784975998,0.169,0.647,0.121978005463664,4.161,4.624,0.118122053553648,"Non-singular",0,NA
"872","TUFM",56724.0802457796,6.11824472907898,1.69638843100916,0.0397831205003234,0.526114355427207,NA,NA,NA,NA,0.388,0.665,0.0706126418401386,0.363,3.03,0.680305738736019,-0.343,0.422,0.195101637120878,5.944,6.293,0.0890172796331503,"Non-singular",1,NA
"873","LRMP",27969.2748632842,5.97633075964813,0.527780973647275,14.403467981566,0.910836412281411,NA,NA,NA,NA,0.761,1.061,0.0765799400198102,0.291,0.764,0.120552098512758,-51.988,80.795,33.8734421999755,5.785,6.168,0.0975523979207875,"Non-singular",1,NA
"874","ZYX",47380.9400365372,3.90023754268921,11.7645712638114,1.06079065788466,0.475052877711801,NA,NA,NA,NA,0.429,0.521,0.0233519078571624,7.324,16.205,2.26559164601887,0.464,1.658,0.304642351164423,3.742,4.059,0.0808273214670804,"Non-singular",1,NA
"875","COQ9",11560.0684951976,4.63117869403986,-9.19334213506425,23.7602591252416,0.0336446231738571,NA,NA,NA,NA,-0.002,0.069,0.0182908729205598,-63.552,45.165,27.7339920970594,16.395,31.126,3.75782416602978,4.411,4.851,0.112255472159607,"Non-singular",0,NA
"876","TMEM192",70959.70415928,6.5617270115372,3.81486672841122,0.237281015259237,0.443864935011765,NA,NA,NA,NA,0.369,0.519,0.038231178372861,1.676,5.954,1.0912126262839,-0.029,0.504,0.135951140776815,6.406,6.717,0.0792242726994238,"Non-singular",1,NA
"877","2810422J05RIK",128353.181893264,7.41938058291869,6.11763626886974,7.89732744565076,0.547405395807519,NA,NA,NA,NA,0.526,0.569,0.0110753750489501,5.073,7.162,0.532936663926863,6.524,9.27,0.70046062322878,7.26,7.579,0.0814412859449099,"Non-singular",1,NA
"878","ZDHHC6",14111.5450760302,2.8561136918857,0.143862391747623,4.26260118285968,0.870954498155767,NA,NA,NA,NA,0.261,1.481,0.311255296259975,-0.192,0.48,0.171349246199057,-50.227,58.752,27.8008623720089,2.712,3.001,0.0737203859049961,"Non-singular",0,NA
